,year,country,sitc,export
133152,2018,VNM,2116,0
133153,2018,AUT,2116,283567
133154,2018,BEL,2116,135284
133155,2018,ARG,2116,1525040
133156,2018,CAN,2116,475989
133157,2018,DNK,2116,148085
133158,2018,FIN,2116,77271
133159,2018,GMB,2116,0
133160,2018,IRL,2116,10216338
133161,2018,JOR,2116,435343
133162,2018,KGZ,2116,29282
133163,2018,MMR,2116,1444155
133164,2018,NOR,2116,1855247
133165,2018,SWE,2116,2207791
133166,2018,ZAF,2116,18614732
133167,2018,BGR,2116,2428605
133168,2018,PRT,2116,1377379
133169,2018,ETH,2116,63571
133170,2018,FRO,2116,311790
133171,2018,ISL,2116,2527200
133172,2018,LUX,2116,0
133173,2018,POL,2116,56806
133174,2018,SVN,2116,3900
133175,2018,GRL,2116,57195
133176,2018,AND,2116,1547
133177,2018,BLR,2116,0
133178,2018,PER,2116,144883
133179,2018,ANS,2116,32291
133180,2018,HTI,2116,0
133181,2018,MAR,2116,0
133182,2018,RUS,2116,5206
133183,2018,TUN,2116,0
133184,2018,ALB,2116,144169
133185,2018,MKD,2116,1665108
133186,2018,ARE,2116,2918860
133187,2018,ECU,2116,18310
133188,2018,KWT,2116,443274
133189,2018,QAT,2116,1839921
133190,2018,SOM,2116,483542
133191,2018,MYS,2116,0
133192,2018,AZE,2116,6593
133193,2018,IRN,2116,1362638
133194,2018,IRQ,2116,2196260
133195,2018,KOR,2116,42542
133196,2018,SAU,2116,780082
133197,2018,UZB,2116,37396
133198,2018,DOM,2116,0
133199,2018,EGY,2116,6635
133200,2018,MAC,2116,0
133201,2018,NGA,2116,256055
133202,2018,PHL,2116,0
133203,2018,SGP,2116,0
133204,2018,SVK,2116,27345
133205,2018,THA,2116,0
133206,2018,TWN,2116,0
133207,2018,IDN,2116,5201
133208,2018,ARM,2116,3048
133209,2018,BRA,2116,0
133210,2018,EST,2116,0
133211,2018,LVA,2116,0
133212,2018,DJI,2116,0
133213,2018,AFG,2116,2647145
133214,2018,GEO,2116,194014
133215,2018,LBY,2116,176849
133216,2018,LTU,2116,0
133217,2018,MNE,2116,103388
133218,2018,TKM,2116,995751
133219,2018,MEX,2116,0
133220,2018,LSO,2116,7954
133221,2018,NAM,2116,146127
133222,2018,CMR,2116,0
133223,2018,MNG,2116,0
133224,2018,MDA,2116,44005
133225,2018,TCD,2116,53954
133226,2018,YEM,2116,16602
133227,2018,MLI,2116,309689
133228,2018,UGA,2116,0
133229,2018,KAZ,2116,57227
133230,2018,BDI,2116,9465
133231,2018,KEN,2116,3773
133232,2018,TZA,2116,33414
133233,2018,PAK,2222,461025
133234,2018,BEL,2222,108471966
133235,2018,BEN,2222,13443727
133236,2018,BHR,2222,0
133237,2018,CAN,2222,2078810887
133238,2018,CHN,2222,112733789
133239,2018,DEU,2222,69544871
133240,2018,ETH,2222,37906210
133241,2018,GBR,2222,8085216
133242,2018,GNQ,2222,0
133243,2018,IND,2222,124399844
133244,2018,IRN,2222,18467
133245,2018,KWT,2222,2085
133246,2018,LKA,2222,7935
133247,2018,MDV,2222,0
133248,2018,MMR,2222,472558
133249,2018,MYS,2222,6205587
133250,2018,NGA,2222,20122586
133251,2018,OMN,2222,0
133252,2018,SAU,2222,22623
133253,2018,THA,2222,2230001
133254,2018,TZA,2222,7567310
133255,2018,USA,2222,16456730250
133256,2018,YEM,2222,0
133257,2018,BOL,2222,3444650
133258,2018,BRA,2222,31536057765
133259,2018,CHL,2222,14676327
133260,2018,EGY,2222,6499163
133261,2018,GHA,2222,1690383
133262,2018,ITA,2222,22089247
133263,2018,MKD,2222,0
133264,2018,PRY,2222,2229520712
133265,2018,RUS,2222,297863058
133266,2018,SVK,2222,25890433
133267,2018,URY,2222,729632264
133268,2018,ZAF,2222,11134471
133269,2018,BGR,2222,901837
133270,2018,CHE,2222,518735
133271,2018,CZE,2222,3838456
133272,2018,DNK,2222,2901172
133273,2018,ESP,2222,5608468
133274,2018,EST,2222,933814
133275,2018,FIN,2222,95758
133276,2018,FRA,2222,72949797
133277,2018,HRV,2222,60819172
133278,2018,HUN,2222,23492710
133279,2018,IRL,2222,2405330
133280,2018,ISR,2222,652567
133281,2018,JOR,2222,12894
133282,2018,KAZ,2222,59247121
133283,2018,KOR,2222,209916
133284,2018,LTU,2222,1586542
133285,2018,LVA,2222,321121
133286,2018,MDA,2222,4892096
133287,2018,NLD,2222,202204347
133288,2018,NOR,2222,19863
133289,2018,POL,2222,5500526
133290,2018,PRT,2222,2480625
133291,2018,ROU,2222,58630923
133292,2018,SGP,2222,101222
133293,2018,SRB,2222,21454504
133294,2018,SVN,2222,8222745
133295,2018,SWE,2222,253178
133296,2018,UKR,2222,831382225
133297,2018,VNM,2222,305049
133298,2018,ARE,2222,1409552
133299,2018,AUT,2222,49769788
133300,2018,CYP,2222,6577
133301,2018,GAB,2222,0
133302,2018,GRC,2222,844286
133303,2018,IDN,2222,892752
133304,2018,LUX,2222,238866
133305,2018,MAR,2222,6376
133306,2018,QAT,2222,2481
133307,2018,TGO,2222,17332260
133308,2018,UGA,2222,7740174
133309,2018,ARG,2222,1117057219
133310,2018,BGD,2222,3960
133311,2018,CYM,2222,0
133312,2018,DZA,2222,0
133313,2018,ISL,2222,0
133314,2018,JPN,2222,815971
133315,2018,MEX,2222,23406
133316,2018,MOZ,2222,5860875
133317,2018,PHL,2222,2251
133318,2018,TCA,2222,0
133319,2018,TUN,2222,0
133320,2018,TUR,2222,13441960
133321,2018,VEN,2222,0
133322,2018,VGB,2222,0
133323,2018,TWN,2222,1441707
133324,2018,BIH,2222,35096
133325,2018,BRN,2222,10296
133326,2018,CUB,2222,0
133327,2018,DOM,2222,0
133328,2018,GUY,2222,0
133329,2018,HKG,2222,2205464
133330,2018,JAM,2222,0
133331,2018,MAC,2222,0
133332,2018,MUS,2222,0
133333,2018,NPL,2222,15273
133334,2018,NZL,2222,170118
133335,2018,PAN,2222,0
133336,2018,PER,2222,105874
133337,2018,PRK,2222,0
133338,2018,SUR,2222,0
133339,2018,TTO,2222,0
133340,2018,AGO,2222,11937
133341,2018,ATG,2222,0
133342,2018,AUS,2222,2623824
133343,2018,BHS,2222,0
133344,2018,COG,2222,0
133345,2018,CRI,2222,1763
133346,2018,FJI,2222,0
133347,2018,KEN,2222,392973
133348,2018,KGZ,2222,0
133349,2018,KHM,2222,16670472
133350,2018,LAO,2222,1330248
133351,2018,LBN,2222,1179
133352,2018,MLT,2222,3604
133353,2018,MNE,2222,0
133354,2018,PLW,2222,0
133355,2018,PNG,2222,0
133356,2018,UZB,2222,0
133357,2018,ECU,2222,7025
133358,2018,GEO,2222,0
133359,2018,ANS,2222,3216644
133360,2018,FRO,2222,0
133361,2018,COL,2222,22311
133362,2018,SEN,2222,0
133363,2018,BFA,2222,1599099
133364,2018,CIV,2222,363760
133365,2018,COM,2222,0
133366,2018,PYF,2222,0
133367,2018,MNP,2222,0
133368,2018,TLS,2222,0
133369,2018,DJI,2222,3627864
133370,2018,MWI,2222,6767965
133371,2018,SYC,2222,0
133372,2018,ALB,2222,0
133373,2018,LBY,2222,0
133374,2018,GIN,2222,0
133375,2018,IRQ,2222,5326
133376,2018,MNG,2222,0
133377,2018,SYR,2222,19151
133378,2018,BLZ,2222,945737
133379,2018,GTM,2222,13686
133380,2018,SLV,2222,0
133381,2018,LBR,2222,0
133382,2018,NCL,2222,0
133383,2018,NIC,2222,17141
133384,2018,CPV,2222,0
133385,2018,AZE,2222,0
133386,2018,TKM,2222,0
133387,2018,ABW,2222,0
133388,2018,BMU,2222,0
133389,2018,BRB,2222,0
133390,2018,CUW,2222,0
133391,2018,HND,2222,0
133392,2018,KNA,2222,0
133393,2018,LCA,2222,0
133394,2018,VCT,2222,0
133395,2018,BWA,2222,29454
133396,2018,COD,2222,2702
133397,2018,LSO,2222,0
133398,2018,MDG,2222,0
133399,2018,NAM,2222,8270
133400,2018,SWZ,2222,0
133401,2018,ZMB,2222,3314267
133402,2018,ZWE,2222,180880
133403,2018,TJK,2222,0
133404,2018,CMR,2222,18799
133405,2018,MRT,2222,0
133406,2018,AFG,2222,2168
133407,2018,ARM,2222,0
133408,2018,BLR,2222,12716351
133409,2018,BDI,2222,0
133410,2018,RWA,2222,1918
133411,2018,SSD,2222,0
133412,2018,PAK,2232,98341
133413,2018,COG,2232,0
133414,2018,GBR,2232,111426
133415,2018,IDN,2232,23613280
133416,2018,IND,2232,1198970
133417,2018,IRN,2232,19019
133418,2018,LBN,2232,5244
133419,2018,MYS,2232,1118892
133420,2018,CIV,2232,17476
133421,2018,COD,2232,0
133422,2018,DEU,2232,33706
133423,2018,ESP,2232,380248
133424,2018,FRA,2232,222867
133425,2018,LUX,2232,0
133426,2018,NGA,2232,416012
133427,2018,NLD,2232,102444
133428,2018,SLE,2232,217405
133429,2018,GRC,2232,1200991
133430,2018,SAU,2232,1857
133431,2018,CHN,2232,507921
133432,2018,CRI,2232,3601016
133433,2018,HKG,2232,4340
133434,2018,GHA,2232,156677
133435,2018,SYC,2232,16008
133436,2018,USA,2232,307755
133437,2018,PHL,2232,3132
133438,2018,TGO,2232,36824
133439,2018,AUS,2232,166038
133440,2018,BRA,2232,42655
133441,2018,BRN,2232,0
133442,2018,CMR,2232,26763
133443,2018,LAO,2232,7789
133444,2018,SGP,2232,280935
133445,2018,ECU,2232,169861
133446,2018,GTM,2232,0
133447,2018,HND,2232,182094
133448,2018,MEX,2232,2000
133449,2018,NIC,2232,2654436
133450,2018,PAN,2232,0
133451,2018,PER,2232,0
133452,2018,AGO,2232,0
133453,2018,COL,2232,1151323
133454,2018,DOM,2232,0
133455,2018,THA,2232,10418156
133456,2018,ANS,2232,121473
133457,2018,BEL,2232,317623
133458,2018,BGR,2232,67384
133459,2018,CZE,2232,0
133460,2018,POL,2232,18250
133461,2018,ROU,2232,113947
133462,2018,UGA,2232,14799
133463,2018,ITA,2232,5947
133464,2018,PRT,2232,50116
133465,2018,CHE,2232,0
133466,2018,SEN,2232,0
133467,2018,ARE,2232,116991
133468,2018,IRL,2232,587929
133469,2018,QAT,2232,0
133470,2018,CAN,2232,0
133471,2018,LBR,2232,3195720
133472,2018,PNG,2232,918617
133473,2018,VNM,2232,101704
133474,2018,NPL,2232,0
133475,2018,ZAF,2232,3285
133476,2018,MLT,2232,0
133477,2018,SVN,2232,349569
133478,2018,MMR,2232,373977
133479,2018,ISR,2232,0
133480,2018,KHM,2232,1352549
133481,2018,LKA,2232,0
133482,2018,SLV,2232,0
133483,2018,KAZ,2232,0
133484,2018,KGZ,2232,0
133485,2018,CPV,2232,0
133486,2018,MOZ,2232,0
133487,2018,BHR,2232,0
133488,2018,BOL,2232,538453
133489,2018,NZL,2232,3278
133490,2018,BEN,2232,93878
133491,2018,DNK,2232,0
133492,2018,CHL,2232,0
133493,2018,JPN,2232,0
133494,2018,BWA,2232,0
133495,2018,MWI,2232,3923
133496,2018,SWZ,2232,32915
133497,2018,ZMB,2232,0
133498,2018,ABW,2232,0
133499,2018,SLB,2232,2900
133500,2018,TWN,2232,0
133501,2018,KOR,2232,0
133502,2018,GAB,2232,0
133503,2018,AFG,2232,0
133504,2018,BFA,2232,0
133505,2018,BLZ,2232,5159
133506,2018,SRB,2232,13642
133507,2018,BDI,2232,8457
133508,2018,RWA,2232,0
133509,2018,TZA,2232,1750
133510,2018,PAK,2472,0
133511,2018,USA,2472,799060633
133512,2018,UZB,2472,1161
133513,2018,AGO,2472,37101160
133514,2018,AUS,2472,92509438
133515,2018,AUT,2472,33498550
133516,2018,BEL,2472,184724232
133517,2018,BGD,2472,5082
133518,2018,BHR,2472,8983
133519,2018,BRA,2472,64351588
133520,2018,CAN,2472,49341017
133521,2018,CHN,2472,36733579
133522,2018,CIV,2472,1722371
133523,2018,CMR,2472,314787983
133524,2018,COD,2472,34096091
133525,2018,COG,2472,264772996
133526,2018,DEU,2472,219001128
133527,2018,EGY,2472,57906
133528,2018,ESP,2472,74855277
133529,2018,FRA,2472,260954705
133530,2018,GAB,2472,5591059
133531,2018,GBR,2472,5011376
133532,2018,GHA,2472,116732659
133533,2018,GNQ,2472,174740923
133534,2018,GUY,2472,25750746
133535,2018,IDN,2472,21965072
133536,2018,IND,2472,59157380
133537,2018,IRN,2472,0
133538,2018,IRQ,2472,0
133539,2018,ITA,2472,11886433
133540,2018,JPN,2472,4736359
133541,2018,KEN,2472,5717353
133542,2018,KWT,2472,25254
133543,2018,LBN,2472,7605
133544,2018,LVA,2472,183367408
133545,2018,MYS,2472,252098249
133546,2018,NGA,2472,214196558
133547,2018,OMN,2472,25796
133548,2018,ROU,2472,19104493
133549,2018,SAU,2472,72015
133550,2018,SDN,2472,4652933
133551,2018,SGP,2472,31999212
133552,2018,SOM,2472,0
133553,2018,SUR,2472,122455242
133554,2018,SVN,2472,60591996
133555,2018,SYC,2472,8410
133556,2018,THA,2472,5032425
133557,2018,TUR,2472,3603562
133558,2018,TZA,2472,4459294
133559,2018,UGA,2472,4593083
133560,2018,UKR,2472,3452690
133561,2018,VNM,2472,41323104
133562,2018,ZAF,2472,15332486
133563,2018,TWN,2472,8265677
133564,2018,CHL,2472,3410546
133565,2018,KOR,2472,498646
133566,2018,ARE,2472,4678934
133567,2018,BGR,2472,5481224
133568,2018,BIH,2472,3030062
133569,2018,CHE,2472,24631888
133570,2018,CZE,2472,19965301
133571,2018,DNK,2472,21970070
133572,2018,ECU,2472,82007945
133573,2018,EST,2472,113603305
133574,2018,HRV,2472,31557213
133575,2018,HUN,2472,43431752
133576,2018,LTU,2472,47883162
133577,2018,NLD,2472,33795399
133578,2018,NOR,2472,7402939
133579,2018,POL,2472,46055856
133580,2018,PRT,2472,21105235
133581,2018,RUS,2472,613663871
133582,2018,SRB,2472,20827597
133583,2018,SVK,2472,53793511
133584,2018,SWE,2472,12960284
133585,2018,BES,2472,0
133586,2018,CAF,2472,53817437
133587,2018,CPV,2472,0
133588,2018,CRI,2472,35981700
133589,2018,CUW,2472,0
133590,2018,CYP,2472,100102
133591,2018,DOM,2472,26224
133592,2018,DZA,2472,0
133593,2018,FIN,2472,17049254
133594,2018,GMB,2472,11986125
133595,2018,GRC,2472,599991
133596,2018,GRD,2472,0
133597,2018,HKG,2472,2142488
133598,2018,IRL,2472,486054
133599,2018,ISR,2472,44622
133600,2018,LBR,2472,41214882
133601,2018,LKA,2472,81691
133602,2018,LUX,2472,10998863
133603,2018,MAR,2472,5991
133604,2018,MRT,2472,0
133605,2018,PHL,2472,603474
133606,2018,TGO,2472,7306697
133607,2018,TUN,2472,61091
133608,2018,WSM,2472,53208
133609,2018,MKD,2472,172332
133610,2018,ARG,2472,1456911
133611,2018,ATG,2472,0
133612,2018,BHS,2472,0
133613,2018,BOL,2472,3318636
133614,2018,KHM,2472,12433214
133615,2018,MMR,2472,15120567
133616,2018,PAN,2472,61233471
133617,2018,PRY,2472,2925601
133618,2018,URY,2472,599803616
133619,2018,BMU,2472,0
133620,2018,JAM,2472,8381
133621,2018,MDG,2472,431077
133622,2018,MOZ,2472,181277684
133623,2018,MUS,2472,1232168
133624,2018,TJK,2472,50680
133625,2018,PER,2472,3310328
133626,2018,BEN,2472,19857714
133627,2018,BFA,2472,85228
133628,2018,BLZ,2472,156532
133629,2018,COL,2472,18319016
133630,2018,FJI,2472,307750
133631,2018,GIN,2472,179950
133632,2018,GNB,2472,6098087
133633,2018,GTM,2472,4167579
133634,2018,HND,2472,1953351
133635,2018,LAO,2472,126926343
133636,2018,MDV,2472,0
133637,2018,MEX,2472,14299886
133638,2018,MLI,2472,29624168
133639,2018,NAM,2472,735504
133640,2018,NIC,2472,4080925
133641,2018,NPL,2472,9898
133642,2018,NZL,2472,63003204
133643,2018,PLW,2472,31453
133644,2018,PNG,2472,722944610
133645,2018,PRK,2472,1216497
133646,2018,SEN,2472,86482
133647,2018,SLB,2472,504029931
133648,2018,SLE,2472,84569064
133649,2018,SLV,2472,2462341
133650,2018,SSD,2472,6854526
133651,2018,VEN,2472,1661309
133652,2018,VUT,2472,1136259
133653,2018,ZMB,2472,41299292
133654,2018,ZWE,2472,220329
133655,2018,SYR,2472,0
133656,2018,GEO,2472,1096388
133657,2018,JOR,2472,0
133658,2018,FRO,2472,0
133659,2018,GRL,2472,0
133660,2018,ISL,2472,0
133661,2018,AND,2472,0
133662,2018,CUB,2472,0
133663,2018,NCL,2472,7091
133664,2018,BLM,2472,0
133665,2018,SPM,2472,0
133666,2018,ANS,2472,1915102
133667,2018,FLK,2472,0
133668,2018,GIB,2472,0
133669,2018,QAT,2472,0
133670,2018,VCT,2472,0
133671,2018,ALB,2472,0
133672,2018,BLR,2472,941056
133673,2018,NER,2472,11882
133674,2018,TTO,2472,558181
133675,2018,KGZ,2472,9940
133676,2018,MLT,2472,10644
133677,2018,PSE,2472,9014
133678,2018,KIR,2472,0
133679,2018,SWZ,2472,812287
133680,2018,KAZ,2472,184016
133681,2018,ABW,2472,0
133682,2018,ETH,2472,0
133683,2018,SXM,2472,0
133684,2018,TON,2472,0
133685,2018,MWI,2472,0
133686,2018,TKM,2472,0
133687,2018,AFG,2472,15526
133688,2018,AIA,2472,0
133689,2018,BRB,2472,0
133690,2018,CYM,2472,0
133691,2018,DMA,2472,0
133692,2018,HTI,2472,0
133693,2018,KNA,2472,0
133694,2018,LCA,2472,0
133695,2018,TCA,2472,0
133696,2018,VGB,2472,0
133697,2018,ATA,2472,0
133698,2018,BWA,2472,7507
133699,2018,LSO,2472,8900
133700,2018,CCK,2472,0
133701,2018,MNE,2472,3083
133702,2018,ARM,2472,0
133703,2018,AZE,2472,0
133704,2018,COM,2472,0
133705,2018,TKL,2472,0
133706,2018,PAK,2519,29206
133707,2018,AUS,2519,267285
133708,2018,AUT,2519,13148603
133709,2018,BEL,2519,4683137
133710,2018,BGD,2519,4455
133711,2018,BHR,2519,0
133712,2018,CAN,2519,1198311267
133713,2018,CHE,2519,14325609
133714,2018,CHN,2519,116323518
133715,2018,CZE,2519,12873105
133716,2018,DEU,2519,177799764
133717,2018,FIN,2519,172210818
133718,2018,FRA,2519,36374042
133719,2018,GBR,2519,4803080
133720,2018,GHA,2519,0
133721,2018,GRC,2519,79655
133722,2018,IND,2519,3434712
133723,2018,IRN,2519,6954853
133724,2018,IRQ,2519,0
133725,2018,ITA,2519,17693001
133726,2018,JPN,2519,4552264
133727,2018,KEN,2519,0
133728,2018,KOR,2519,11451601
133729,2018,LKA,2519,168247
133730,2018,NGA,2519,0
133731,2018,OMN,2519,20812
133732,2018,RUS,2519,90587572
133733,2018,SAU,2519,1349921
133734,2018,THA,2519,41798151
133735,2018,USA,2519,191315048
133736,2018,BRA,2519,64395553
133737,2018,ALB,2519,0
133738,2018,ARE,2519,1932371
133739,2018,BGR,2519,1827566
133740,2018,DNK,2519,7859767
133741,2018,EGY,2519,17573
133742,2018,ESP,2519,55299312
133743,2018,EST,2519,76445093
133744,2018,HRV,2519,808681
133745,2018,HUN,2519,21023452
133746,2018,LTU,2519,1892521
133747,2018,MKD,2519,19636
133748,2018,NLD,2519,34477163
133749,2018,NOR,2519,72117400
133750,2018,POL,2519,10296489
133751,2018,ROU,2519,841146
133752,2018,SRB,2519,3630
133753,2018,SVK,2519,1141993
133754,2018,SVN,2519,1556467
133755,2018,SWE,2519,211206870
133756,2018,TUR,2519,142104
133757,2018,BIH,2519,1248
133758,2018,GEO,2519,0
133759,2018,GTM,2519,12375
133760,2018,IDN,2519,59827370
133761,2018,IRL,2519,713820
133762,2018,ISL,2519,0
133763,2018,JOR,2519,0
133764,2018,LUX,2519,19419
133765,2018,LVA,2519,1545751
133766,2018,PER,2519,0
133767,2018,PHL,2519,90164387
133768,2018,PRT,2519,3614331
133769,2018,UKR,2519,77120
133770,2018,ZAF,2519,2135600
133771,2018,TWN,2519,35711804
133772,2018,MYS,2519,9101961
133773,2018,UZB,2519,17041745
133774,2018,ARG,2519,0
133775,2018,BOL,2519,0
133776,2018,CHL,2519,3969903
133777,2018,COL,2519,1151320
133778,2018,ECU,2519,0
133779,2018,PRY,2519,0
133780,2018,URY,2519,7349606
133781,2018,VNM,2519,43403918
133782,2018,JAM,2519,0
133783,2018,MEX,2519,144466
133784,2018,NZL,2519,138127053
133785,2018,SLV,2519,0
133786,2018,CIV,2519,0
133787,2018,ETH,2519,12125
133788,2018,FJI,2519,0
133789,2018,GMB,2519,0
133790,2018,HKG,2519,582905
133791,2018,LBN,2519,63977
133792,2018,MDV,2519,0
133793,2018,MMR,2519,2211524
133794,2018,NAM,2519,4319
133795,2018,PRK,2519,0
133796,2018,QAT,2519,198366
133797,2018,SDN,2519,212452
133798,2018,SEN,2519,0
133799,2018,SGP,2519,516142
133800,2018,TUN,2519,762999
133801,2018,ANS,2519,883964
133802,2018,PAN,2519,0
133803,2018,ARM,2519,0
133804,2018,AZE,2519,0
133805,2018,BLR,2519,1226319
133806,2018,CRI,2519,20658
133807,2018,CYP,2519,0
133808,2018,DOM,2519,0
133809,2018,DZA,2519,0
133810,2018,ISR,2519,39340
133811,2018,KAZ,2519,3228116
133812,2018,KGZ,2519,0
133813,2018,KWT,2519,10344
133814,2018,MAR,2519,4410
133815,2018,MDA,2519,0
133816,2018,MDG,2519,2865
133817,2018,MLT,2519,0
133818,2018,MUS,2519,0
133819,2018,PNG,2519,0
133820,2018,SYR,2519,0
133821,2018,TJK,2519,0
133822,2018,TZA,2519,15957
133823,2018,ZMB,2519,30426
133824,2018,FRO,2519,0
133825,2018,SLB,2519,0
133826,2018,DJI,2519,0
133827,2018,KHM,2519,0
133828,2018,TLS,2519,0
133829,2018,NPL,2519,1116033
133830,2018,LAO,2519,48829
133831,2018,NIC,2519,0
133832,2018,MAC,2519,0
133833,2018,MOZ,2519,0
133834,2018,AGO,2519,0
133835,2018,BLZ,2519,0
133836,2018,LBY,2519,0
133837,2018,BWA,2519,0
133838,2018,LSO,2519,2037
133839,2018,MLI,2519,0
133840,2018,SWZ,2519,0
133841,2018,MRT,2519,0
133842,2018,AFG,2519,0
133843,2018,MNG,2519,0
133844,2018,PAK,2614,68517
133845,2018,AGO,2614,0
133846,2018,BHR,2614,0
133847,2018,GBR,2614,2282277
133848,2018,KWT,2614,0
133849,2018,NGA,2614,9454
133850,2018,SAU,2614,0
133851,2018,UZB,2614,2170760
133852,2018,ITA,2614,5348442
133853,2018,CHE,2614,55938
133854,2018,CHN,2614,39105876
133855,2018,CZE,2614,342114
133856,2018,DEU,2614,10081578
133857,2018,JPN,2614,336036
133858,2018,NLD,2614,62828
133859,2018,USA,2614,781656
133860,2018,FRA,2614,22245
133861,2018,PRT,2614,1920
133862,2018,ROU,2614,0
133863,2018,ARE,2614,1156119
133864,2018,IND,2614,19667604
133865,2018,MEX,2614,5479
133866,2018,AUT,2614,4869
133867,2018,CAN,2614,112888
133868,2018,DNK,2614,13949
133869,2018,SWE,2614,70586
133870,2018,TUR,2614,96222
133871,2018,AUS,2614,0
133872,2018,AZE,2614,14916
133873,2018,BGR,2614,50730
133874,2018,BOL,2614,0
133875,2018,BRA,2614,1043368
133876,2018,CHL,2614,0
133877,2018,ESP,2614,67856
133878,2018,HKG,2614,400648
133879,2018,KAZ,2614,39084
133880,2018,KGZ,2614,199360
133881,2018,KOR,2614,100382
133882,2018,LVA,2614,0
133883,2018,MMR,2614,315756
133884,2018,MYS,2614,4800
133885,2018,NZL,2614,0
133886,2018,PER,2614,0
133887,2018,PHL,2614,16923
133888,2018,POL,2614,32924
133889,2018,SVN,2614,7565
133890,2018,THA,2614,264663
133891,2018,TJK,2614,108338
133892,2018,TKM,2614,125056
133893,2018,VNM,2614,4788776
133894,2018,ZAF,2614,1343
133895,2018,TWN,2614,3520
133896,2018,BEL,2614,4155822
133897,2018,EST,2614,1680
133898,2018,HUN,2614,0
133899,2018,ISL,2614,0
133900,2018,NOR,2614,2025
133901,2018,SVK,2614,0
133902,2018,UKR,2614,0
133903,2018,LTU,2614,16273
133904,2018,HRV,2614,0
133905,2018,IRL,2614,0
133906,2018,KEN,2614,0
133907,2018,MUS,2614,0
133908,2018,URY,2614,0
133909,2018,EGY,2614,8936
133910,2018,NPL,2614,3797
133911,2018,ARG,2614,0
133912,2018,GRC,2614,87120
133913,2018,LAO,2614,12559
133914,2018,LBN,2614,0
133915,2018,RUS,2614,0
133916,2018,TUN,2614,7706
133917,2018,MNG,2614,0
133918,2018,IDN,2614,0
133919,2018,SGP,2614,16603
133920,2018,ANS,2614,331471
133921,2018,CRI,2614,0
133922,2018,DOM,2614,0
133923,2018,ECU,2614,0
133924,2018,SLV,2614,0
133925,2018,MOZ,2614,0
133926,2018,LUX,2614,8251
133927,2018,JOR,2614,0
133928,2018,AFG,2614,15430
133929,2018,ATG,2614,35671
133930,2018,BHS,2614,30850
133931,2018,LBR,2614,604680
133932,2018,MLT,2614,253923
133933,2018,PAN,2614,119338
133934,2018,PAK,2633,48937490
133935,2018,AUS,2633,405488
133936,2018,BEN,2633,753510
133937,2018,CHN,2633,9820052
133938,2018,ERI,2633,7459
133939,2018,GBR,2633,1061473
133940,2018,IND,2633,118358073
133941,2018,ITA,2633,3275144
133942,2018,JOR,2633,0
133943,2018,KWT,2633,259517
133944,2018,OMN,2633,6123
133945,2018,SAU,2633,45665
133946,2018,USA,2633,19471954
133947,2018,YEM,2633,0
133948,2018,BRA,2633,5136008
133949,2018,CHL,2633,0
133950,2018,PRY,2633,0
133951,2018,URY,2633,0
133952,2018,CHE,2633,39496
133953,2018,CZE,2633,2332517
133954,2018,DEU,2633,38611206
133955,2018,FRA,2633,14567692
133956,2018,HUN,2633,73520
133957,2018,POL,2633,493208
133958,2018,TUR,2633,79788632
133959,2018,BGR,2633,899513
133960,2018,CRI,2633,2206218
133961,2018,EGY,2633,1223240
133962,2018,ESP,2633,6107835
133963,2018,FIN,2633,23213
133964,2018,GTM,2633,275611
133965,2018,IDN,2633,18001795
133966,2018,ISR,2633,5646
133967,2018,JPN,2633,1216243
133968,2018,KAZ,2633,538267
133969,2018,KOR,2633,9688362
133970,2018,MAR,2633,95124
133971,2018,MUS,2633,2226170
133972,2018,NLD,2633,2098782
133973,2018,PRT,2633,7345014
133974,2018,PYF,2633,0
133975,2018,SLV,2633,3000266
133976,2018,SVK,2633,463741
133977,2018,THA,2633,5759116
133978,2018,TUN,2633,123522
133979,2018,VNM,2633,13262461
133980,2018,BEL,2633,15987821
133981,2018,GRC,2633,3570087
133982,2018,ROU,2633,154958
133983,2018,SRB,2633,191716
133984,2018,TWN,2633,1884260
133985,2018,ARG,2633,983268
133986,2018,BGD,2633,10250287
133987,2018,DOM,2633,243924
133988,2018,ECU,2633,36721
133989,2018,PAN,2633,0
133990,2018,PER,2633,600535
133991,2018,MEX,2633,2248418
133992,2018,MYS,2633,2112852
133993,2018,SGP,2633,87795
133994,2018,UKR,2633,0
133995,2018,AUT,2633,796878
133996,2018,DNK,2633,181870
133997,2018,SEN,2633,584044
133998,2018,SWE,2633,150401
133999,2018,AGO,2633,9883
134000,2018,ARE,2633,329371
134001,2018,CAN,2633,143055
134002,2018,COG,2633,0
134003,2018,ETH,2633,24682
134004,2018,FJI,2633,0
134005,2018,GHA,2633,0
134006,2018,GIN,2633,0
134007,2018,GMB,2633,0
134008,2018,HKG,2633,430452
134009,2018,ISL,2633,0
134010,2018,KEN,2633,9360
134011,2018,KHM,2633,26930
134012,2018,LAO,2633,0
134013,2018,LKA,2633,303632
134014,2018,MDG,2633,152904
134015,2018,MDV,2633,0
134016,2018,MMR,2633,612462
134017,2018,MOZ,2633,195920
134018,2018,NGA,2633,0
134019,2018,NIC,2633,22572
134020,2018,NOR,2633,8877
134021,2018,PHL,2633,43988
134022,2018,QAT,2633,0
134023,2018,SYC,2633,0
134024,2018,TCD,2633,0
134025,2018,TZA,2633,591536
134026,2018,UZB,2633,12496137
